mu,m_neg_4,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3,m_4
0.559265442404007,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.563439065108514,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.567612687813022,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.571786310517529,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.575959933222037,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.580133555926544,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.584307178631052,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.588480801335559,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.592654424040067,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.596828046744574,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.601001669449082,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.605175292153589,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.609348914858097,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.613522537562604,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.617696160267112,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.621869782971619,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.626043405676127,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.630217028380634,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.634390651085142,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.638564273789649,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.642737896494157,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.646911519198664,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.651085141903172,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.65525876460768,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.659432387312187,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.663606010016695,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.667779632721202,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.671953255425709,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.676126878130217,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.680300500834724,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.684474123539232,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.68864774624374,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.692821368948247,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.696994991652755,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
