mu,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3
0.467445742904841,2.72608542332635,1.72608542332635,0.726085423326352,0,1.27391457667365,2.27391457667365,3.27391457667365
0.470784641068447,2.7255203884886,1.7255203884886,0.725520388488598,0,1.2744796115114,2.2744796115114,3.2744796115114
0.474123539232053,2.72496485893534,1.72496485893534,0.72496485893534,0,1.27503514106466,2.27503514106466,3.27503514106466
0.477462437395659,2.72441840471926,1.72441840471926,0.72441840471926,0,1.27558159528074,2.27558159528074,3.27558159528074
0.480801335559265,2.72388084424684,1.72388084424684,0.723880844246838,0,1.27611915575316,2.27611915575316,3.27611915575316
0.484140233722871,2.72337609867228,1.72337609867228,0.723376098672284,0,1.27662390132772,2.27662390132772,3.27662390132772
0.487479131886477,2.72286605489252,1.72286605489252,0.722866054892519,0,1.27713394510748,2.27713394510748,3.27713394510748
0.490818030050083,2.72236763267976,1.72236763267976,0.722367632679765,0,1.27763236732024,2.27763236732024,3.27763236732024
0.49415692821369,2.72188207569953,1.72188207569953,0.721882075699531,0,1.27811792430047,2.27811792430047,3.27811792430047
0.497495826377296,2.7214107078549,1.7214107078549,0.721410707854902,0,1.2785892921451,2.2785892921451,3.2785892921451
0.500834724540901,2.72095206167321,1.72095206167321,0.720952061673206,0,1.27904793832679,2.27904793832679,3.27904793832679
0.504173622704507,2.72050648740159,1.72050648740159,0.720506487401586,0,1.27949351259841,2.27949351259841,3.27949351259841
0.507512520868113,2.72007426322242,1.72007426322242,0.720074263222424,0,1.27992573677758,2.27992573677758,3.27992573677758
0.510851419031719,2.71965573805467,1.71965573805467,0.719655738054674,0,1.28034426194533,2.28034426194533,3.28034426194533
0.514190317195326,2.7192513784425,1.7192513784425,0.719251378442501,0,1.2807486215575,2.2807486215575,3.2807486215575
0.517529215358932,2.71886154815355,1.71886154815355,0.718861548153547,0,1.28113845184645,2.28113845184645,3.28113845184645
0.520868113522538,2.71848661350282,1.71848661350282,0.718486613502819,0,1.28151338649718,2.28151338649718,3.28151338649718
0.524207011686144,2.71812694307784,1.71812694307784,0.718126943077838,0,1.28187305692216,2.28187305692216,3.28187305692216
0.52754590984975,2.71778290744898,1.71778290744898,0.717782907448981,0,1.28221709255102,2.28221709255102,3.28221709255102
0.530884808013356,2.71745487886967,1.71745487886967,0.717454878869665,0,1.28254512113033,2.28254512113033,3.28254512113033
0.534223706176962,2.7171432309713,1.7171432309713,0.717143230971296,0,1.2828567690287,2.2828567690287,3.2828567690287
0.537562604340568,2.71684833845799,1.71684833845799,0.71684833845799,0,1.28315166154201,2.28315166154201,3.28315166154201
0.540901502504174,2.71657057680599,1.71657057680599,0.716570576805992,0,1.28342942319401,2.28342942319401,3.28342942319401
0.54424040066778,2.71631032197243,1.71631032197243,0.716310321972428,0,1.28368967802757,2.28368967802757,3.28368967802757
0.547579298831386,2.71606795011755,1.71606795011755,0.716067950117546,0,1.28393204988245,2.28393204988245,3.28393204988245
0.550918196994992,2.71584371194328,1.71584371194328,0.715843711943275,0,1.28415628805672,2.28415628805672,3.28415628805672
0.554257095158598,2.71563784101962,1.71563784101962,0.71563784101962,0,1.28436215898038,2.28436215898038,3.28436215898038
0.557595993322204,2.71545069429571,1.71545069429571,0.715450694295705,0,1.28454930570429,2.28454930570429,3.28454930570429
0.56093489148581,2.71528257227031,1.71528257227031,0.715282572270312,0,1.28471742772969,2.28471742772969,3.28471742772969
0.564273789649416,2.71513376615313,1.71513376615313,0.715133766153132,0,1.28486623384687,2.28486623384687,3.28486623384687
0.567612687813022,2.7150045591926,1.7150045591926,0.715004559192597,0,1.2849954408074,2.2849954408074,3.2849954408074
0.570951585976628,2.71489522862631,1.71489522862631,0.714895228626307,0,1.28510477137369,2.28510477137369,3.28510477137369
0.574290484140234,2.71480604829951,1.71480604829951,0.714806048299507,0,1.28519395170049,2.28519395170049,3.28519395170049
0.57762938230384,2.71473729200063,1.71473729200063,0.714737292000635,0,1.28526270799937,2.28526270799937,3.28526270799937
0.580968280467446,2.71468924286414,1.71468924286414,0.714689242864143,0,1.28531075713586,2.28531075713586,3.28531075713586
0.584307178631052,2.71470593827238,1.71470593827238,0.714705938272385,0,1.28529406172762,2.28529406172762,3.28529406172762
0.587646076794658,2.71468863442722,1.71468863442722,0.714688634427222,0,1.28531136557278,2.28531136557278,3.28531136557278
0.590984974958264,2.71471543091664,1.71471543091664,0.714715430916644,0,1.28528456908336,2.28528456908336,3.28528456908336
0.59432387312187,2.7147664901402,1.7147664901402,0.714766490140201,0,1.2852335098598,2.2852335098598,3.2852335098598
0.597662771285476,2.71484585145144,1.71484585145144,0.714845851451438,0,1.28515414854856,2.28515414854856,3.28515414854856
0.601001669449082,2.71494973438632,1.71494973438632,0.714949734386322,0,1.28505026561368,2.28505026561368,3.28505026561368
0.604340567612688,2.71507879342193,1.71507879342193,0.715078793421934,0,1.28492120657807,2.28492120657807,3.28492120657807
0.607679465776294,2.715233463549,1.715233463549,0.715233463548998,0,1.284766536451,2.284766536451,3.284766536451
0.6110183639399,2.71541418036531,1.71541418036531,0.715414180365314,0,1.28458581963469,2.28458581963469,3.28458581963469
0.614357262103506,2.71562137935971,1.71562137935971,0.715621379359706,0,1.28437862064029,2.28437862064029,3.28437862064029
0.617696160267112,2.71585549495325,1.71585549495325,0.71585549495325,0,1.28414450504675,2.28414450504675,3.28414450504675
0.621035058430718,2.7161169591838,1.7161169591838,0.716116959183801,0,1.2838830408162,2.2838830408162,3.2838830408162
0.624373956594324,2.71640619984463,1.71640619984463,0.71640619984463,0,1.28359380015537,2.28359380015537,3.28359380015537
0.62771285475793,2.71672363775266,1.71672363775266,0.716723637752664,0,1.28327636224734,2.28327636224734,3.28327636224734
0.631051752921536,2.71706973040627,1.71706973040627,0.717069730406267,0,1.28293026959373,2.28293026959373,3.28293026959373
0.634390651085142,2.71744455502779,1.71744455502779,0.717444555027794,0,1.28255544497221,2.28255544497221,3.28255544497221
